"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"http://coronaviruscovid19-information.com/en/corona.apk","","","","apt"
"http://coronaviruscovid19-information.com/tr/corona.apk","","","","apt"
"http://update-apk.net/o1o/a1.php","","","","apt"
"http://update-apk.net/o1o/a10.php","","","","apt"
"http://update-apk.net/o1o/a11.php","","","","apt"
"http://update-apk.net/o1o/a12.php","","","","apt"
"http://update-apk.net/o1o/a13.php","","","","apt"
"http://update-apk.net/o1o/a14.php","","","","apt"
"http://update-apk.net/o1o/a15.php","","","","apt"
"http://update-apk.net/o1o/a16.php","","","","apt"
"http://update-apk.net/o1o/a2.php","","","","apt"
"http://update-apk.net/o1o/a3.php","","","","apt"
"http://update-apk.net/o1o/a4.php","","","","apt"
"http://update-apk.net/o1o/a5.php","","","","apt"
"http://update-apk.net/o1o/a6.php","","","","apt"
"http://update-apk.net/o1o/a7.php","","","","apt"
"http://update-apk.net/o1o/a8.php","","","","apt"
"http://update-apk.net/o1o/a9.php","","","","apt"
"https://coronaviruscovid19-information.com/en/corona.apk","","","","apt"
"https://coronaviruscovid19-information.com/tr/corona.apk","","","malware | banking bot","apt | reputation"
"2C522F3527DEF8AC97958CD2C89A7C29",""," | Anubis"," | 本次监测到的Anubis银行木马变种继承了之前的功能，代码核心以远控为主体，钓鱼、勒索等其它功能为辅，目的则为获取用户关键信息，窃取用户财产。不同之处在于，其将一部分配置信息加密存放在了本地等，而且配置信息中使用了大量的中文，其获取C2的方式也进行了改变。","apt"
"599DB33D534D1E98EA63DD2CE30100A7","","Cerberus","Cerberus银行木马，其通过仿冒一些流量较大的APP，甚至通过仿冒“新型冠状病毒”进行传播。","apt"
"D1D417235616E4A05096319BB4875F57","","勒索木马Coronavirus_Tracker.apk","该勒索木马跟一般勒索病毒一样，运行后诱骗用户激活设备管理器，之后强制对用户手机进行锁屏，并修改用户手机解锁密码，同时对用户进行勒索。勒索软件威胁要在48小时之内索要100美元的比特币，否则会删除用户手机个人信息。","apt"
